path,avg_volume,last_volume,RSI,Close_price,low_BB
trend\рисунок62.png,5910.595643820598,53849.77588,16.764788221587658,388.35,391.1215088250262
trend\рисунок63.png,7883.767112591363,23712.9625,28.400309425483165,383.88,384.2610365815051
trend\рисунок64.png,6176.893937641196,14476.07492,25.544939098781043,373.22,371.5210309848714
trend\рисунок65.png,8355.757673488373,45353.06552,20.31016592030665,447.35,450.007278510091
trend\рисунок66.png,17221.361654950168,81444.04662,22.517373503227965,547.18,552.4286303143336
trend\рисунок67.png,17622.60344973422,121513.05904,14.087273824693172,523.55,536.4005904034501
trend\рисунок68.png,10669.910043887043,38531.00988,26.27690116386508,565.2,564.131188050679
trend\рисунок69.png,6030.244342857143,11424.37676,34.649218808590966,568.73,569.6012947577193
trend\рисунок70.png,6412.766730299004,41034.23755,20.813935178540795,552.42,555.2925292640648
trend\рисунок71.png,9204.751581395349,17461.2927,30.31712303583291,595.73,597.3028490208668
trend\рисунок72.png,10694.830803887044,72811.96286,22.616791867859458,581.9,588.3450189727853
trend\рисунок73.png,22349.775316378735,39604.48855,23.20517584744552,1106.39,1139.9080616022063
trend\рисунок74.png,13088.449907508304,54758.11989,23.831872709156528,1538.16,1546.161967998669
trend\рисунок75.png,10272.391784518273,60276.0626,24.520404433374903,1805.02,1825.5312200370226
trend\рисунок76.png,11158.50587398671,84038.43489,12.014980903348924,1652.31,1705.658996387591
trend\рисунок77.png,14463.00265757475,81626.38917,25.100348160561946,1483.88,1514.8135858821797
trend\рисунок78.png,8647.091398073087,35901.7977,23.695714018060954,1797.74,1793.5870973223393
trend\рисунок79.png,4866.7774120930235,22068.26859,19.25276175449568,1704.3,1723.2488219014592
trend\рисунок80.png,5815.532826079735,22629.55667,14.085192295587468,1628.36,1644.8913290550881
trend\рисунок81.png,6344.347130431894,47672.77427,20.304220585443964,1569.79,1561.7381987406454
trend\рисунок82.png,8724.645439136213,25997.78747,31.697929991850405,2355.0,2346.7269751209838
trend\рисунок83.png,8327.196718239204,31875.92325,26.647843218160855,2220.27,2218.656612811543
trend\рисунок84.png,8592.858694684386,47978.52328,14.962681997380251,2071.64,2136.480350536206
trend\рисунок85.png,11869.836632724253,32413.75092,34.69034270287324,3659.03,3611.008951812189
trend\рисунок86.png,12339.004423122924,52689.76546,28.35720890302914,3419.22,3408.213644081309
trend\рисунок87.png,16163.283575681064,68011.7448,20.882682046144062,2942.22,2953.4435352526543
trend\рисунок88.png,19285.560840730897,127092.38492,26.954713663857977,2689.18,2720.160068642332
trend\рисунок89.png,24007.57507627907,86406.03119,33.716510464657375,1956.68,1929.462548552759
trend\рисунок90.png,5109.369514385382,27934.70017,19.76462564683714,3170.98,3183.699636692651
trend\рисунок91.png,5598.869390498339,20396.76968,28.15598253202836,3108.81,3113.599210928518
trend\рисунок92.png,4251.144657142857,46857.585,14.837994382373468,3768.09,3816.3854200576516
trend\рисунок93.png,5057.032316279069,77327.2293,11.953569302531616,3399.09,3561.1218508727743
trend\рисунок94.png,5479.380118571428,131236.98889,10.067649583545792,3317.06,3462.4317788255444
trend\рисунок95.png,7093.191696677741,52949.72887,32.967012290203805,2785.68,2752.5823001940635
trend\рисунок96.png,4171.0568338870435,26929.4946,17.022599883577296,3688.45,3729.5237249416905
trend\рисунок97.png,3986.6937603654487,53308.7207,17.679053602434383,4577.96,4594.652669860401
trend\рисунок98.png,2956.923861461794,23267.7715,28.389794250101303,4498.39,4525.947681814457
trend\рисунок99.png,3207.386396677741,55159.4759,18.40072412362555,4387.32,4434.205479225454
trend\рисунок100.png,3996.8153714285722,52782.1312,19.644187719881888,4104.99,4197.003378874902
trend\рисунок101.png,5138.954310963455,51686.7023,12.860504517583374,4155.57,4262.907636780339
trend\рисунок102.png,5446.182075415282,42342.7226,10.93567382490971,4099.94,4152.718386969721
trend\рисунок103.png,5451.3246315614615,13417.0462,20.024391380750505,4252.25,4221.315845135178
trend\рисунок104.png,5599.887799003322,54796.1764,19.01489791168392,4164.17,4153.100758599905
trend\рисунок105.png,6452.263212292359,106114.8907,13.493333778298776,3667.39,3855.809693879882
trend\рисунок106.png,4904.692141860465,7686.0756,25.350484707055777,4111.61,4107.480555811524
trend\рисунок107.png,4878.907404651163,8756.7906,27.298655122163417,3940.66,3905.6300669473503
trend\рисунок108.png,4277.472290365448,28195.4362,20.08616352950594,3693.41,3722.350853325718
trend\рисунок109.png,3025.07796179402,22311.3458,30.60930245356619,3535.7,3470.258919865455
trend\рисунок110.png,5306.123862790697,38446.498,32.652788226682624,3131.69,3135.0987666072365
trend\рисунок111.png,4444.767072425249,39569.3458,19.309545258320536,2758.44,2796.0475348362197
trend\рисунок112.png,5675.96197089701,44823.60097,23.276986133304188,2546.8,2534.858093877338
trend\рисунок113.png,4548.280593023255,11727.1025,28.881800175056526,3225.93,3235.173248883039
trend\рисунок114.png,4445.226504651163,37948.4949,20.3097968193006,3311.89,3349.1278996710603
trend\рисунок115.png,5693.516062126246,19097.3287,34.360744876919654,3153.77,3161.568812997208
trend\рисунок116.png,3844.9489906976746,19432.7744,18.071159552656862,3032.6,3003.622313859492
trend\рисунок117.png,3219.0527445182724,22492.5326,19.854368274080166,2879.41,2897.7928988662193
trend\рисунок118.png,4790.831857475083,44235.5325,25.50990642461004,2739.86,2764.344926844482
trend\рисунок119.png,6160.468080066445,9233.1569,15.601878688028398,2621.74,2642.18820784095
trend\рисунок120.png,7464.391051495016,68681.0617,40.064370739618724,2521.3,2505.6467773234176
trend\рисунок121.png,8178.2530322259145,64890.3697,25.941963494564156,2293.12,2323.6498847057396
trend\рисунок122.png,18490.92663677741,50322.08026,26.32859432551748,1931.0,1955.1862851075407
trend\рисунок123.png,13199.43017627907,55102.98953,18.36370493407121,1366.11,1393.7670052335068
trend\рисунок124.png,22721.933587375417,72799.79282,24.85528170235094,1102.52,1122.1992386393422
trend\рисунок125.png,3686.4159900332224,23382.794,34.05986580509214,2212.97,2205.2676611295096
trend\рисунок126.png,2633.6400614617937,9626.2725,29.387706951116073,2199.0,2204.441781715779
trend\рисунок127.png,2704.275747508306,12825.0351,32.557965016035965,2150.44,2156.787372653461
trend\рисунок128.png,3390.219087043189,24320.7781,21.580431261718243,2197.9,2207.393124036972
trend\рисунок129.png,3777.231919269104,93769.0512,8.052320790244016,2187.6,2269.095970700292
trend\рисунок130.png,3826.4940910299,10484.2704,22.208146327398275,2471.36,2484.152195222805
trend\рисунок131.png,4409.277174086379,18767.2342,18.43384567533665,2417.99,2437.3901085339244
trend\рисунок132.png,2849.904131229236,10907.3173,43.35832525570279,2366.81,2360.589631184772
trend\рисунок133.png,3122.236125249169,23565.9878,10.389525108332137,2232.12,2265.264498895034
trend\рисунок134.png,7298.823725581395,78881.8582,16.039033922651235,3376.46,3458.6272369737208
trend\рисунок135.png,4469.0483272425245,15478.8615,22.731823958553957,3823.7,3835.2364577465837
trend\рисунок136.png,5741.642140531561,23343.5705,25.837896209970474,3878.69,3891.320476033885
trend\рисунок137.png,5922.060274418604,27871.3035,23.911340582691746,3749.41,3772.9513666046073
trend\рисунок138.png,7076.265454152824,10353.544,33.28183581752912,3565.8,3561.021385356225
trend\рисунок139.png,6200.877869435216,14713.0749,32.36704828704474,3331.12,3337.500009222251
trend\рисунок140.png,7785.678136877075,15933.0011,34.29155876695441,3101.7,3109.9598785885923
trend\рисунок141.png,3932.4669358803985,15709.805,21.63878110493528,3471.21,3449.019008126735
trend\рисунок142.png,4037.4716385382058,35665.8559,11.263557437308561,3320.74,3372.781406861492
trend\рисунок143.png,4292.6732980066445,76523.1268,14.557081292269968,3226.98,3270.397786087852
trend\рисунок144.png,5690.966337873755,94306.3477,11.872985263367958,2938.51,3060.7379611998376
trend\рисунок145.png,2624.0758408637876,12047.8818,20.52586069630854,3724.05,3751.169349674032
trend\рисунок146.png,2835.521861129568,66581.6618,11.162616120970439,3622.89,3699.6374428730737
trend\рисунок147.png,1682.9110687707641,12881.9639,16.62309979149271,3549.91,3550.3572302204343
trend\рисунок148.png,3493.473139534884,28052.8571,19.30332849633283,3412.83,3443.796398826466
trend\рисунок149.png,2497.193955813953,64819.967,20.722101009629224,3278.32,3323.2826381273617
trend\рисунок150.png,3034.2277986710965,15431.8213,25.125879401784534,3071.57,3095.0269569071784
trend\рисунок151.png,3743.167077408638,74968.7178,17.991845929629214,2918.66,2960.9644832627173
trend\рисунок152.png,3489.092142524917,17039.0112,23.370094597028558,3330.0,3342.625709095012
trend\рисунок153.png,3510.652182724252,45715.4018,13.264864562111608,3229.69,3276.9344183319085
trend\рисунок154.png,2737.0445146179404,8702.019,19.970004832958665,3095.13,3086.2878925732125
trend\рисунок155.png,2968.6692774086378,42068.9631,16.834491505956937,2990.59,3048.3341888283653
trend\рисунок156.png,3538.495293355482,12034.9346,23.341740670698556,2850.59,2862.64831470642
trend\рисунок157.png,3866.0962647840533,52082.8422,16.113302559985577,2748.45,2774.543039300253
trend\рисунок158.png,4634.347228571429,63461.3631,14.870457779529042,2526.81,2593.526499760768
trend\рисунок159.png,5191.998168438538,171304.13,8.198894513205,2316.32,2482.806828038628
trend\рисунок160.png,4591.7997146179405,10708.4644,36.80640989608781,3872.18,3858.114546047681
trend\рисунок161.png,4250.125819269103,15126.9696,30.884520266085058,3766.93,3771.680244087989
trend\рисунок162.png,4618.903833554817,101313.0865,20.540944729954592,3685.61,3726.66247687442
trend\рисунок163.png,5481.2908488372095,40813.4727,27.516213449108477,3770.29,3811.9959745270094
trend\рисунок164.png,5723.547424584717,74606.9767,22.27739360909697,3723.78,3777.35059016752
trend\рисунок165.png,7167.501646511628,83604.6844,20.08323309525934,3479.84,3506.67471065814
trend\рисунок166.png,8882.51494551495,52233.401,19.069359341822864,3149.07,3212.2062038274203
trend\рисунок167.png,2583.473135880399,21808.685,19.663806885915985,3568.75,3599.672706538824
trend\рисунок168.png,2993.7648451827245,58510.2444,9.480411586214817,3452.4,3511.0465249100052
trend\рисунок169.png,3820.386345182725,10829.3118,26.23441918366534,3308.77,3319.6904796960775
trend\рисунок170.png,5368.676749169435,23042.3621,25.98234034993196,3179.54,3196.095579690133
trend\рисунок171.png,3766.8076551495014,101600.0162,21.033901681929777,3019.95,3012.0344498287795
trend\рисунок172.png,5315.761353488372,5115.1498,25.810408781793836,3287.63,3251.9091286418393
trend\рисунок173.png,6032.05778139535,36478.1,17.989058990629918,3173.43,3207.297298920031
trend\рисунок174.png,3513.2381674418602,18246.7064,16.273479786326735,3194.55,3190.8222889152908
trend\рисунок175.png,3576.4086003322263,11784.42,22.6466213894133,3140.94,3137.2195981977356
trend\рисунок176.png,684.7074139368771,5497.671111,15.237271412295069,52454.55,52544.69390134691
trend\рисунок177.png,278.4813986710963,1901.82924,14.685640304933608,36635.97,36716.5714460226
trend\рисунок178.png,457.8040745847176,2201.72935,14.53960357700794,50771.32,51006.69316008911
trend\рисунок179.png,684.7074139368771,5497.671111,15.237271412295069,52454.55,52544.69390134691
trend\рисунок180.png,278.4813986710963,1901.82924,14.685640304933608,36635.97,36716.5714460226
trend\рисунок181.png,457.8040745847176,2201.72935,14.53960357700794,50771.32,51006.69316008911
trend\рисунок182.png,684.7074139368771,5497.671111,15.237271412295069,52454.55,52544.69390134691
trend\рисунок183.png,278.4813986710963,1901.82924,14.685640304933608,36635.97,36716.5714460226
trend\рисунок184.png,457.8040745847176,2201.72935,14.53960357700794,50771.32,51006.69316008911
trend\рисунок185.png,684.7074139368771,5497.671111,15.237271412295069,52454.55,52544.69390134691
trend\рисунок186.png,278.4813986710963,1901.82924,14.685640304933608,36635.97,36716.5714460226
trend\рисунок187.png,457.8040745847176,2201.72935,14.53960357700794,50771.32,51006.69316008911
trend\рисунок188.png,610.0132751096345,3775.869667,54.66883702514056,8709.19,8597.738737709597
trend\рисунок189.png,405.01935940531564,839.625623,30.811164402541408,8260.23,8280.452766921875
trend\рисунок190.png,636.8398293421926,4048.059002,19.30915292695943,9920.14,9973.489227173044
trend\рисунок191.png,596.7208794817277,3238.507608,28.9472525343734,9658.99,9680.348105746749
trend\рисунок192.png,508.2416547109635,1428.682828,28.917467080943922,9223.35,9256.569282730223
trend\рисунок193.png,585.2171399368772,2105.268907,30.74698514410914,9024.06,9054.490801584501
trend\рисунок194.png,710.4278064784053,2682.340535,24.4176543593598,8532.56,8610.965677672253
trend\рисунок195.png,536.2867510365448,4995.789344,9.448407342595905,8212.01,8295.843726368345
trend\рисунок196.png,771.4786338272424,3024.72303,28.158688450170764,7650.53,7670.425889416481
trend\рисунок197.png,1025.454046295681,9741.833992,7.461812719454654,6354.88,6859.0352804904
trend\рисунок198.png,1068.379503538206,13542.302452,5.822253465245521,6014.9,6523.283834547228
trend\рисунок199.png,1233.7664753388706,20821.081669,6.8680137668657775,8512.46,9056.684096508488
trend\рисунок200.png,1270.0288052325582,11317.198163,15.51129142797204,8635.86,8865.896317600495
trend\рисунок201.png,790.2370756943521,2604.585141,39.86603103019822,9362.82,9311.676951504798
trend\рисунок202.png,811.5102485847176,8397.35668,18.70512494880361,9025.21,9144.543311215475
trend\рисунок203.png,416.0637911760797,4348.683886,21.42880983950643,9040.91,9078.02905358477
trend\рисунок204.png,463.4899096179402,4019.907343,17.85687248756754,9389.84,9416.187944355324
trend\рисунок205.png,563.6087739534884,4254.511335,21.406500672463526,9116.39,9192.666016840813
trend\рисунок206.png,506.3941197873755,6486.752173,21.41451205640525,8938.04,9002.368392392797
trend\рисунок207.png,446.53847012624584,2099.896973,25.08262542182022,9132.44,9149.085278131726
trend\рисунок208.png,663.0148438039867,3135.102211,24.735007396238878,11439.9,11495.323134258431
trend\рисунок209.png,713.1256501262459,4648.743692,20.965837950735576,11695.75,11784.829272996632
trend\рисунок210.png,465.2764207408638,2607.0498,22.915002081782504,11337.08,11384.327994271156
trend\рисунок211.png,672.5838924451828,5356.571039,12.996518486563907,11417.48,11521.945713189747
trend\рисунок212.png,816.60732641196,6063.611059,21.015730049244766,11001.73,11126.94002068975
trend\рисунок213.png,838.0583415448505,7103.522325,14.75246701747254,10792.83,10993.208801035906
trend\рисунок214.png,1033.9636366112954,4543.846277,50.47792747820243,10387.06,10245.830948870189
trend\рисунок215.png,729.0104284584717,3294.631169,28.584687837613366,13064.89,12981.189886849852
trend\рисунок216.png,1227.1273728637873,5761.715749,23.16917471381579,14927.95,15029.396799768725
trend\рисунок217.png,1050.5994477740862,9102.678998,14.06199267735137,17720.92,18046.91349895432
trend\рисунок218.png,1142.1596645714285,6642.254494,17.82542985634585,16830.0,17118.376174323395
trend\рисунок219.png,457.06072895681064,2866.616356,17.83115053019524,18340.01,18542.62808904279
trend\рисунок220.png,521.8669605315614,3777.505058,28.496886224735775,17924.07,18029.37815719795
trend\рисунок221.png,899.5953478438538,4438.158277,23.327286228571378,22163.63,22151.595082854186
trend\рисунок222.png,1173.356570498339,8137.467991,17.889544784903467,29071.89,29843.55141736136
trend\рисунок223.png,825.3506955182725,4321.677672,36.947254961354034,34185.28,34092.04256032128
trend\рисунок224.png,909.736817269103,4631.255416,22.045181502256355,31417.3,31325.967432277925
trend\рисунок225.png,824.8516498139535,4006.535097,27.547629685493536,53647.3,53495.24327858771
trend\рисунок226.png,896.4086015614619,9873.557565,27.885267805666718,51405.4,51308.813422130326
trend\рисунок227.png,935.862972063123,1890.122044,31.67427179531747,43316.54,43451.66915329157
trend\рисунок228.png,803.2275537342193,4905.532848,19.613971103466103,55479.22,56134.18280046813
trend\рисунок229.png,556.9855032990033,2240.080956,21.86056562491268,55978.75,56530.52640351422
trend\рисунок230.png,684.7074139368771,5497.671111,15.237271412295069,52454.55,52544.69390134691
trend\рисунок231.png,492.8860660963456,1664.51672,23.4091042911996,56843.92,56857.58478324014
trend\рисунок232.png,698.64636330897,1160.98872,35.5482500306225,59693.89,59755.015751845625
trend\рисунок233.png,729.8213626611296,4269.56404,13.799097908122024,56401.58,57603.72563939733
